id,lang,arabic,translation,category,reference,grade
6984,es,عن أبي هريرة رضي الله عنه أن رسول الله صلى الله عليه وسلم قال: «لا ينبغي لصِدِّيق أن يكون لعَّانًا».,"Se transmitió de Abu Huraira, Allah esté complacido con él, que dijo el Mensajero de Allah, Él le bendiga y le dé paz: “¡No es propio de un hombre íntegro (Siddiq) maldecir repetidamente!”",¡no es propio de un hombre íntegro (siddiq) maldecir repetidamente!,Registrado por Muslim,Sahih
6984,en,,,,,
6984,ar,,,,,
6985,es,عن سمرة بن جندب رضي الله عنه مرفوعاً: «لا تَلاعَنُوا بلعنة الله، ولا بغضبه، ولا بالنار»,"De Sámura Ibn Yundub, Al-lah esté complacido con él, que el Mensajero de Al-lah, Él le bendiga y le dé paz, dijo: “¡No se maldigan unos a otros con la maldición de Al-lah, ni con su ira, ni con el Fuego!”","¡no se maldigan unos a otros con la maldición de al-lah, ni con su ira, ni co...",Registrado por Al-Tirmidhi - Registrado por Abu-Dawud - Registrado por Ahmad,Hasan
6985,en,,,,,
6985,ar,,,,,
6986,es,عن أبي الدرداء رضي الله عنه مرفوعاً: «إن العبد إذا لعن شيئًا، صَعَدَتِ اللعنةُ إلى السماء، فَتُغْلَقُ أبوابُ السماء دونها، ثم تَهْبِطُ إلى الأرض، فَتُغْلَقُ أبوابُها دونها، ثم تأخذ يمينًا وشمالاً، فإذا لم تجد مَسَاغًا رجعت إلى الذي لُعِنَ، فإن كان أهلا لذلك، وإلا رجعت إلى قائِلها»,"De Abu Dardá, Al-lah esté complacido con él, que el Mensajero de Al-lah, Él le bendiga y le dé paz, dijo: “Ciertamente, el siervo de Al-lah cuando maldice algo, sube la maldición al Cielo y se cierran sus puertas ante ella. Después desciende a la Tierra y sus puertas también se cierran ante ella. Después se dirige a la derecha y a la izquierda y si no encuentra camino, va a quien ha sido maldecido, si es que se la merece, y si no, vuelve al que la ha dicho”.","ciertamente, el siervo de al-lah cuando maldice algo, sube la maldición al ci...",Registrado por Abu-Dawud,Sahih
6986,en,,,,,
6986,ar,,,,,
6987,es,"عن عمران بن الحصين رضي الله عنهما ، قال: بينما رسولُ الله صلى الله عليه وسلم في بعض أَسْفَارِه، وامرأة من الأنصار على ناقة، فضَجِرَتْ فلَعَنَتْهَا، فسمع ذلك رسول الله صلى الله عليه وسلم فقال: «خُذُوا ما عليها ودَعُوهَا؛ فإنها مَلْعُونَةٌ»، قال عمران: فكَأَنِّي أراها الآن تمشي في الناس ما يَعْرِضُ لها أحد"".","Narro 'Imran Ibn Al Husayn -Al-lah esté complacido con él-: ""Mientras el Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- estaba en uno de sus viajes,una mujer de los Ansar iba montada en una camella la cual se inquietó y la mujer la maldijo. El Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- oyó lo que dijo la mujer y entonces dijo:""Cojan la carga y dejenla ir,pues está maldita"".Dijo 'Imran:""Y es como si la viera ahora caminando entre la gente,y nadie se ponía delante de ella o quiso montarla"".","cojan la carga y dejenla ir,pues está maldita",Registrado por Muslim,Sahih
6987,en,,,,,
6987,ar,,,,,
6988,es,عن أبي بَرْزَةَ نَضْلَةَ بن عبيد الأَسلمي رضي الله عنه قال: بينما جاريةٌ على ناقة عليها بعض مَتَاعِ القوم، إذ بَصُرَتْ بالنبي صلى الله عليه وسلم وتَضَايَقَ بهم الجبل فقالت: حَلْ، اللهم الْعَنْهَا، فقال النبي صلى الله عليه وسلم : «لا تُصَاحِبْنَا ناقةٌ عليها لَعْنَةٌ».,"Narró Abu Barza Nadhlah Ibn 'Ubayd Al Aslamy -Al-lah esté complacido con él-: ""Mientras una muchacha iba en una camella, la cual cargaba parte del equipaje de la gente, vió al Profeta -la paz y las bendiciones de Al-lah sean con él-. Se estrechó la montaña (por la cantidad de personas) y dijo:""¡Arre!Oh Al-lah, maldícela (al camella)"". Y entonces el Profeta -la paz y las bendiciones de Al-lah sean con él- dijo:""No nos acompaña una camella que ha sido maldecida"".",no nos acompaña una camella que ha sido maldecida,Registrado por Muslim,Sahih
6988,en,,,,,
6988,ar,,,,,
7041,es,عن أبي هريرة رضي الله عنه عن النبي صلى الله عليه وسلم قال: «لم يتكلَّم في المهد إلا ثلاثة: عيسى ابن مريم، وصاحب جرَيج، وكان جُريج رجلًا عابِدا، فاتخذ صَوْمَعَة فكان فيها، فأتته أمه وهو يصلي، فقالت: يا جريج، فقال: يا رَبِّ أُمِّي وصلاتي فأقبل على صلاته فانْصَرفت. فلمَّا كان من الغَدِ أتَتْهُ وهو يصلي، فقالت: يا جُريج، فقال: أي رَبِّ أمِّي وصلاتي، فأقبل على صلاته، فلمَّا كان من الغَدِ أتَتْهُ وهو يصلي، فقالت: يا جُريج، فقال: أي رَبِّ أمِّي وصلاتي، فأقبل على صلاته، فقالت: اللَّهُمَّ لاَ تُمِتْهُ حتى يَنظر إلى وجوه المُومِسَاتِ. فتذاكر بَنُو إسرائيل جُريجا وعبادته، وكانت امرأة بَغِيٌّ يُتَمَثَّلُ بحُسنها، فقالت: إن شِئتم لأَفْتِنَنَّهُ، فتَعرَّضت له، فلم يَلتَفت إليها، فأتت راعِيا كان يَأوِي إلى صَوْمَعَتِهِ، فَأَمْكَنَتْه من نَفسِها فوقع عليها، فحملت، فلمَّا ولدت، قالت: هو من جُريج، فَأتَوْهُ فَاسْتَنْزَلُوهُ وهدَمُوا صَومَعتَه، وجَعَلوا يَضربونه، فقال: ما شَأنُكم؟ قالوا: زَنَيْتَ بهذه البَغِيِّ فولَدَت منك. قال: أين الصَّبي؟ فجاؤَوا به فقال: دَعوني حتى أُصلَّي، فصلَّى فلمَّا انْصرف أتى الصَّبي فَطَعن في بَطنه، وقال: يا غُلام مَنْ أبوك؟ قال: فلانٌ الراعي، فأقبلوا على جُريج يقبلونه ويَتمسَّحون به، وقالوا: نَبْنِي لك صَوْمَعَتَكَ من ذهب. قال: لا، أعِيدُوها من طين كما كانت، ففعلوا. وبينا صبي يَرضع من أُمِّهِ فمرَّ رجل راكب على دابة فَارِهة وَشَارَةٍ حسَنَة، فقالت أمه: اللهم اجعل ابْني مثل هذا، فَترك الثَّدْي وأقْبَلَ إليه فنَظَر إليه، فقال: اللَّهم لا تجعلني مثْلَه، ثم أقْبَلَ على ثَدْيه فجعل يَرتضع»، فكأني أنظر إلى رسول الله صلى الله عليه وسلم وهو يَحكي ارتْضَاعه بِأصْبَعِهِ السَّبَّابَة في فِيه، فجعل يَمُصُّهَا، قال: «ومَرُّوا بجارية وهم يَضْرِبُونها، ويقولون: زَنَيْتِ سَرقت، وهي تقول: حَسبي الله ونعم الوكيل. فقالت أمه: اللَّهم لا تجعل ابني مِثلها، فترك الرَّضاع ونظر إليها، فقال: اللَّهم اجعلني مِثْلَها، فَهُنَالك تَرَاجَعَا الحديث، فقالت: مرَّ رجلٌ حَسَنُ الهَيْئَةِ ، فقلت: اللَّهم اجعل ابْنِي مِثْلَه، فقلت: اللَّهم لا تَجْعَلْنِي مِثْله، ومَرُّوا بهذه الأَمَة وهم يَضربونها ويقولون: زَنَيْتِ سَرقت، فقلت: اللَّهم لا تجعل ابني مِثلها، فقلت: اللَّهم اجعلني مِثلها؟! قال: إن ذلك الرَّجُل كان جبَّارا، فقلت: اللَّهم لا تجعلني مِثْله، وإن هذه يقولون: زَنَيْتِ، ولم تَزْنِ وسَرقْتِ، ولم تَسْرِقْ، فقلت: اللَّهم اجْعَلْنِي مِثْلَهَا».,"De Abu Hurayrah,que Allah esté complacido con él,del Profeta,que la misericordia y la protección de Allah sean con él,que dijo:""No hablaron en la cuna si no tres:Isa el hijo de Maryam,el compañero de Yuraiy,quien era un hombre que hacía muchos actos de adoración y el cual se fue a su celda de anacoreta y estando en ella vino su madre,mientras hacía la salat y dijo:""Oh Yuraiy"".Dijo:""Oh Señor,mi madre o mi salat.Y se centró en su salat entonces ella se fue.Al día siguiente vino mientras estaba haciendo la salat y dijo:""Oh Yuraiy"".Dijo:""Oh Señor,¿Mi madre o la salat?Y se centró en su salat.Y cuando llegó el día siguiente,vino y estaba haciendo la salat y dijo:Oh Señor¿Mi madre o la salat?Y se centró en la salat.Entonces ella dijo:""Oh Allah,no le hagas morir hasta que mire la cara de mujeres fornicadoras"".Banu Israel recordaba a Yuraiy y sus actos de adoración.Y había una mujer fornicadora,que era un ejemplo de belleza,la cual dijo:""Si queréis yo puedo tentarlo"".Y se expuso a él,pero no le hizo caso.Entonces,ella trajo a un pastor al lugar de adoración de Yuraiy,le tentó y tuvo relaciones con ella y se quedó embarazada.Cuando dió a luz dijo:""Es de Yuraiy"".Y vinieron a donde su celda,la destruyeron y empezaron a golpearle.Entonces dijo:""¿Qué os pasa?"".Dijeron:""Cometiste adulterio con esta mujer fornicadora y ha dado a luz un hijo tuyo"".Dijo:""¿Dónde esta el niño?"".Entonces lo trajeron a donde estaba y dijo:""Dejadme que haga la salat"".Así pues hizo la salat y cuando acabó vino a donde el bebé y pinchádole en el estómago le preguntó:""¿Oh niño,quién es tu padre?"".Dijo:""Fulano el pastor"".Entonces,se acercaron a Yuraiy y lo besaron y pasaron sus manos por él y dijeron:""Te construiremos tu celda de oro"".Dijo:""No"",hacedla de barro como estaba.Y así lo hicieron.Y mientras un niño mamaba de su madre pasó un hombre montado en una montura,con buen semblante y buena presencia.Y la madre dijo:""Oh Allah,haz a mi hijo igual que él"".Entonces,el niño dejó el pecho de su madre,fue a donde él,lo miró y dijo:""Oh Allah,no me hagas igual que él"",después volvió al pecho de su madre y siguió mamando"".Y es como si estuviera mirando al Mensajero de Allah,que la misericordia y la protección de Allah sean con él,mientras hablaba y tenía su dedo pulgar en la boca y lo chupaba.Y pasaron delante de una mujer a la que estaban golpeando y decía:""En una adúltera y una ladrona"".Y ella decía:""Hasbuna Allah wa niama al wakil""(Allah me es suficiente y qué buen guardián)"".Y la madre dijo:""Oh Allah,no hagas a mi hijo como ella"".Entonces,el niño dejó de mamar,la miró y dijo:""Oh Allah,hazme como ella"".En aquel momento volvieron a lo que había dicho y dijo ella(la madre):""Pasó un hombre de buen aspecto y dije:Oh Allah,haz a mi hijo igual que él,y tú dijiste:""Oh Allah,no me hagas igual que él"".Y pasaron por donde esta esclava,a la cual están golpeando y decían que es una adúltera y una ladrona y dije:""Oh Allah,no hagas a mi hijo como ella""y dijiste""Oh Allah,hazme como ella"".Dijo:""Ciertamente aquél hombre era soberbio y por eso dije:""Oh Allah,no me hagas como él"".Sin embargo,la mujer decían que era adúltera pero no lo era y que era ladrona pero no lo era tampoco y entonces dije:""Oh Allah,hazme como ella"".",no hablaron en la cuna sino tres,Registrado por Al-Bujari y Muslim,Sahih
7041,en,,,,,
7041,ar,,,,,
7185,es,عن عبد الله بن عُمر رضي الله عنهما عن رسول الله صلى الله عليه وسلم أنه قال: «اللَّهُمَّ ارحم الْمُحَلِّقِينَ. قالوا: والْمُقَصِّرِينَ يا رسول الله؟ قال: اللهم ارحم الْمُحَلِّقِينَ. قالوا: والْمُقَصِّرِينَ يا رسول الله؟ قال: اللهم ارحم الْمُحَلِّقِينَ. قالوا: والْمُقَصِّرِينَ يا رسول الله؟ قال: والْمُقَصِّرِينَ».,"De Abdullah Ibn Umar, Al-lah esté complacido con ambos, “que el Mensajero de Al-lah, Él le bendiga y le dé paz, dijo: ‘¡Oh Al-lah, colma de tu Misericordia a los que se rasuran el cabellos (en la Peregrinación)!’. Le dijeron: ‘Mensajero de Al-lah, ¿y los que se lo recortan?’ Dijo de nuevo: ‘¡Oh Al-lah, colma de tu Misericordia a los que se rasuran el cabellos (en la Peregrinación)!’. Le dijeron: ‘Mensajero de Al-lah, ¿y los que se lo recortan?’ Dijo de nuevo: ‘¡Oh Al-lah, colma de tu Misericordia a los que se rasuran el cabellos (en la Peregrinación)!’. Le dijeron: ‘Mensajero de Al-lah, ¿y los que se lo recortan?’ Dijo: ‘Y los que se lo recortan’”.","“¡oh al-lah, colma de tu misericordia a los que se rasuran el cabellos (en la...",Registrado por Al-Bujari y Muslim,Sahih
7185,en,,,,,
7185,ar,,,,,
7187,es,عن عبد الله بن عمر رضي الله عنهما قال: «جَمَع النبيُّ صلى الله عليه وسلم بين المغرب والعشاء بِـجَمْع، لِكُلِّ واحدة منهما إقامة، ولم يُسَبِّحْ بينهما، ولا على إثْرِ واحدةٍ مِنْهُمَا».,"Narró Abdullah Ibn Omar -Alah se complazca de ambos-: El profeta -la paz y las bendiciones sean con él- unió entre el Magrib y el Isha haciendo un iqama para cada rezo, no hizo rezos voluntarios entre ellos y no rezó después de ellos.",el profeta -la paz y las bendiciones sean con él- unió entre las oraciones de...,Registrado por Al-Bujari y Muslim,Sahih
